연도,회차,추첨일자,1등 당첨게임 수,1등 1게임당 당첨금액,2등 당첨게임 수,2등 1게임당 당첨금액,3등 당첨게임 수,3등 1게임당 당첨금액,4등 당첨게임 수,4등 1게임당 당첨금액,5등 당첨게임 수,5등 1게임당 당첨금액,1,2,3,4,5,6,보너스,총판매금액,이월여부
2003,48 ,2003.11.1,6,"2,415,673,600",25,"96,626,900","1,279","1,888,700","58,047","83,200","874,668","10,000",6,10,18,26,37,38,3,65806832000 ,0
2003,47 ,2003.10.25,5,"3,250,042,400",11,"246,215,300",902,"3,002,600","40,580","133,400","679,466","10,000",14,17,26,31,36,45,27,67756694000 ,0
2003,46 ,2003.10.18,3,"5,327,758,800",39,"68,304,600","1,043","2,554,000","45,243","117,700","745,199","10,000",8,13,15,23,31,38,39,68181568000 ,0
2003,45 ,2003.10.11,2,"8,356,417,800",27,"103,165,600",890,"3,129,700","45,470","122,500","775,339","10,000",1,10,20,27,33,35,17,71216232000 ,0
2003,44 ,2003.10.4,5,"3,362,155,800",23,"121,817,200",785,"3,569,100","40,092","139,700","696,051","10,000",3,11,21,30,38,45,39,69956950000 ,0
2003,43 ,2003.9.27,1,"17,749,630,800",21,"140,870,000",926,"3,194,600","45,078","131,200","776,043","10,000",6,31,35,38,39,44,1,74686296000 ,0
2003,42 ,2003.9.20,6,"6,899,280,100",35,"131,479,800","1,405","3,275,200","79,543","115,700","1,393,691","10,000",17,18,19,21,23,32,1,119909740000 ,1
2003,41 ,2003.9.13,0,0,21,"109,404,000",700,"3,282,100","33,805","135,900","583,744","10,000",13,20,23,35,38,43,34,57624562000 ,0
2003,40 ,2003.9.6,13,"1,147,652,400",44,"56,513,100","1,055","2,356,900","65,081","76,400","798,374","10,000",7,13,18,19,25,26,6,65699086000 ,0
2003,39 ,2003.8.30,6,"2,623,748,800",25,"104,949,900",699,"3,753,500","38,752","135,400","680,975","10,000",6,7,13,15,21,43,8,66094476000 ,0
2003,38 ,2003.8.23,3,"5,374,866,400",18,"149,301,800",679,"3,957,900","36,377","147,700","681,031","10,000",16,17,22,30,37,43,36,67369284000 ,0
2003,37 ,2003.8.16,3,"4,985,999,400",20,"124,649,900",857,"2,908,900","46,334","107,600","782,490","10,000",7,27,30,33,35,37,42,65509794000 ,0
2003,36 ,2003.8.9,1,"16,014,475,800",19,"140,477,800",768,"3,475,300","38,321","139,300","673,755","10,000",1,10,23,26,28,40,31,66856686000 ,0
2003,35 ,2003.8.2,3,"5,054,598,200",24,"105,304,100",933,"2,708,700","46,866","107,800","779,854","10,000",2,3,11,26,37,43,39,66143062000 ,0
2003,34 ,2003.7.26,5,"3,056,918,000",45,"56,609,500","1,264","2,015,300","68,519","74,300","922,063","10,000",9,26,35,37,40,42,2,69389894000 ,0
2003,33 ,2003.7.19,1,"14,903,517,600",41,"60,583,400","1,063","2,336,700","52,142","95,200","888,943","10,000",4,7,32,33,40,41,9,67457252000 ,0
2003,32 ,2003.7.12,10,"1,634,528,300",49,"55,596,200","1,203","2,264,500","52,704","103,300","834,746","10,000",6,14,19,25,34,44,11,71179198000 ,0
2003,31 ,2003.7.5,2,"8,106,672,900",29,"93,180,100","1,130","2,391,300","58,406","92,500","863,641","10,000",7,9,18,23,28,35,32,71317306000 ,0
2003,30 ,2003.6.28,2,"8,728,555,500",22,"132,250,800",872,"3,336,600","42,319","137,500","710,466","10,000",8,17,20,35,36,44,4,72399690000 ,0
2003,29 ,2003.6.21,5,"3,552,594,000",17,"174,146,700",752,"3,936,800","42,347","139,800","765,661","10,000",1,5,13,34,39,40,11,74523120000 ,0
2003,28 ,2003.6.14,10,"1,700,361,100",22,"128,815,200","1,164","2,434,600","57,870","97,900","938,483","10,000",9,18,23,25,35,37,1,75448366000 ,0
2003,27 ,2003.6.7,2,"9,543,982,500",16,"198,832,900",579,"5,494,500","33,509","189,800","625,925","10,000",1,20,26,28,37,43,27,76145050000 ,0
2003,26 ,2003.5.31,5,"3,495,069,900",39,"74,680,900","1,340","2,173,500","72,252","80,600","1,097,093","10,000",4,5,7,18,20,25,31,80193026000 ,0
2003,25 ,2003.5.24,2,"24,227,745,300",28,"175,267,400","1,111","4,417,100","58,903","166,600","1,096,200","10,000",2,4,21,26,43,44,16,120073768000 ,1
2003,24 ,2003.5.17,0,0,18,"176,023,700",925,"3,425,300","52,777","120,000","755,905","10,000",7,8,27,29,36,43,6,78486634000 ,0
2003,23 ,2003.5.10,4,"4,317,947,700",23,"125,157,900","1,372","2,098,100","63,717","90,300","990,081","10,000",5,13,17,18,33,42,44,77374256000 ,0
2003,22 ,2003.5.3,4,"4,552,194,900",32,"94,837,300",827,"3,669,600","53,248","113,900","937,961","10,000",4,5,6,8,17,39,25,79455152000 ,0
2003,21 ,2003.4.26,23,"797,475,400",26,"117,576,500","2,008","1,522,400","82,996","73,600","1,155,368","10,000",6,12,17,18,31,32,21,84247142000 ,0
2003,20 ,2003.4.19,1,"19,352,212,800",14,"230,383,400",888,"3,632,100","48,158","133,900","827,470","10,000",10,14,18,20,23,30,41,81056776000 ,0
2003,19 ,2003.4.12,1,"40,722,959,400",14,"297,278,500",697,"5,971,100","55,154","150,900","1,135,991","10,000",6,30,38,39,40,43,26,105957818000 ,1
2003,18 ,2003.4.5,0,0,15,"175,017,300",664,"3,953,700","38,453","136,500","693,323","10,000",3,12,13,19,32,35,29,66371660000 ,0
2003,17 ,2003.3.29,3,"5,349,491,200",9,"297,193,900","1,142","2,342,100","61,651","86,700","961,162","10,000",3,4,9,17,32,37,1,72718152000 ,0
2003,16 ,2003.3.22,4,"4,377,146,100",12,"243,174,700",862,"3,385,200","47,255","123,500","870,770","10,000",6,7,24,37,38,40,33,75777348000 ,0
2003,15 ,2003.3.15,1,"17,014,245,000",16,"177,231,700",509,"5,571,100","39,202","144,600","827,538","10,000",3,4,16,30,31,37,13,73264910000 ,0
2003,14 ,2003.3.8,4,"9,375,048,300",28,"130,363,400","1,421","2,568,700","77,736","93,900","1,341,756","10,000",2,6,12,31,33,40,15,99838648000 ,1
2003,13 ,2003.3.1,0,0,6,"433,309,300",450,"5,777,400","29,601","175,600","726,751","10,000",22,23,25,37,38,42,26,66532136000 ,0
2003,12 ,2003.2.22,12,"1,348,845,700",27,"99,914,400","1,903","1,417,500","76,845","70,200","1,115,084","10,000",2,11,21,25,39,45,44,76255508000 ,0
2003,11 ,2003.2.15,5,"4,780,152,300",11,"362,132,700",428,"9,307,100","38,515","206,800","612,805","10,000",1,7,36,37,41,42,14,91925306000 ,0
2003,10 ,2003.2.8,13,"6,430,437,900",236,"40,813,400","11,247","856,400","703,234","27,300","3,410,846","10,000",9,25,30,33,41,44,6,260856392000 ,1
2003,9 ,2003.2.1,0,0,4,"769,456,500",352,"8,743,800","23,672","260,000","603,375","10,000",2,4,16,17,36,39,14,73624020000 ,0
2003,8 ,2003.1.25,0,0,6,"131,555,000",348,"2,268,100","14,279","110,500","248,242","10,000",8,19,25,34,37,39,9,20751450000 ,0
2003,7 ,2003.1.18,0,0,9,"48,165,000",270,"1,605,500","13,229","65,500","206,259","10,000",2,9,16,25,26,40,42,12794890000 ,0
2003,6 ,2003.1.11,1,"6,574,451,700",3,"196,297,600",138,"4,267,300","13,445","87,600","176,375","10,000",14,15,26,27,40,42,34,15305356000 ,1
2003,5 ,2003.1.4,0,0,0,0,42,"6,033,800","3,043","166,500","60,434","10,000",16,24,29,40,41,42,3,6277102000 ,0
2002,4 ,2002.12.28,0,0,1,"211,191,200",29,"7,282,400","2,777","152,100","52,382","10,000",14,27,30,31,40,42,2,5271464000 ,0
2002,3 ,2002.12.21,1,"2,000,000,000",0,0,139,"1,174,100","5,940","54,900","73,256","10,000",11,16,19,21,27,31,30,4729342000 ,0
2002,2 ,2002.12.14,1,"2,002,006,800",2,"94,866,800",103,"1,842,000","3,763","100,800","55,480","10,000",9,13,21,25,32,42,2,4904274000 ,1
2002,1 ,2002.12.7,0,0,1,"143,934,100",28,"5,140,500","2,537","113,400","40,155","10,000",10,23,29,33,37,40,16,3681782000 ,0
